data_pedido,data_envio,modo_envio,nome_cliente,segmento_cliente,cidade,estado,regiao,departamento,tipo_produto,vendas,quantidade,desconto,lucro
2019-11-28,2019-12-03,Entrega padrão,Beatriz Peixoto,B2C,Campo Largo,Paraná,Sul,Jardinagem e paisagismo,mobiliário de exterior,148.19,1,0.2,14.82
2016-06-22,2016-06-22,24 horas,André Viana,B2C,Rio das Ostras,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,37.7,7,0.7,-27.65
2016-06-22,2016-06-22,24 horas,André Viana,B2C,Rio das Ostras,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,85.56,2,0.7,-57.04
2019-01-22,2019-01-28,Entrega padrão,Daniel Pinto,B2B,São Gonçalo,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,48.96,5,0.0,23.99
2019-01-22,2019-01-28,Entrega padrão,Daniel Pinto,B2B,São Gonçalo,Rio de Janeiro,Sudeste,Automotivo,ferramentas automotivas,2107.83,5,0.0,379.41
2019-01-22,2019-01-28,Entrega padrão,Daniel Pinto,B2B,São Gonçalo,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,304.37,4,0.0,143.05
2019-01-22,2019-01-28,Entrega padrão,Daniel Pinto,B2B,São Gonçalo,Rio de Janeiro,Sudeste,Automotivo,equipamentos de limpeza,1193.31,3,0.1,517.1
2019-01-22,2019-01-28,Entrega padrão,Daniel Pinto,B2B,São Gonçalo,Rio de Janeiro,Sudeste,Automotivo,pneus,560.97,1,0.0,168.29
2019-06-30,2019-07-07,Entrega padrão,Pedro Henrique Dias,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,1062.68,9,0.2,345.37
2018-08-05,2018-08-06,Envio rápido,Bárbara Novaes,B2C,Caruaru,Pernambuco,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,13.53,5,0.8,-22.33
2017-11-13,2017-11-15,Envio rápido,Noah Mendes,B2B,Rio de Janeiro,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,pesticidas,53.38,5,0.0,24.02
2016-07-01,2016-07-03,Envio rápido,Davi Lucca Silveira,B2C,Manaus,Amazonas,Norte,Jardinagem e paisagismo,decoração de jardim,17.84,4,0.2,5.58
2019-12-05,2019-12-09,Entrega padrão,Benício Araújo,B2C,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,ferramentas de jardinagem,18.18,3,0.7,-15.15
2018-01-23,2018-01-29,Entrega padrão,João Felipe Lopes,B2B,Fortaleza,Ceará,Nordeste,Materiais de construção,iluminação,373.66,5,0.0,127.04
2016-10-16,2016-10-21,Entrega padrão,Matheus Monteiro,B2C,Limeira,São Paulo,Sudeste,Materiais de construção,iluminação,52.31,1,0.2,13.73
2018-02-08,2018-02-10,Envio rápido,Sra. Laura Fogaça,B2C,Uberlândia,Minas Gerais,Sudeste,Jardinagem e paisagismo,pesticidas,103.2,2,0.2,36.12
2016-05-25,2016-05-31,Entrega padrão,Theo Castro,B2C,Feira de Santana,Bahia,Nordeste,Jardinagem e paisagismo,pesticidas,395.35,3,0.0,193.72
2019-07-12,2019-07-14,Econômica,Guilherme Teixeira,B2C,São Paulo,São Paulo,Sudeste,Automotivo,ferramentas automotivas,450.84,6,0.0,58.61
2019-06-17,2019-06-22,Entrega padrão,Ana Luiza da Luz,B2B,Rio Claro,São Paulo,Sudeste,Jardinagem e paisagismo,materiais de paisagismo,56.71,2,0.0,14.75
2019-06-17,2019-06-22,Entrega padrão,Ana Luiza da Luz,B2B,Rio Claro,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,66.1,3,0.0,31.73
2019-06-17,2019-06-22,Entrega padrão,Ana Luiza da Luz,B2B,Rio Claro,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,653.34,4,0.0,313.61
2017-01-31,2017-02-07,Entrega padrão,Davi Luiz das Neves,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Materiais de construção,iluminação,773.02,7,0.0,278.29
2017-01-31,2017-02-07,Entrega padrão,Davi Luiz das Neves,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Automotivo,equipamentos de limpeza,6527.92,3,0.2,734.39
2019-10-10,2019-10-12,Envio rápido,Kamilly Correia,B2B,Jaboatão dos Guararapes,Pernambuco,Nordeste,Materiais de construção,iluminação,156.02,4,0.2,31.2
2019-07-30,2019-08-02,Econômica,Igor das Neves,B2C,Maringá,Paraná,Sul,Jardinagem e paisagismo,decoração de jardim,204.41,9,0.0,75.63
2016-04-26,2016-04-30,Entrega padrão,Lucas Azevedo,B2C,Macapá,Amapá,Norte,Automotivo,pneus,1028.08,3,0.2,128.51
2017-12-02,2017-12-07,Entrega padrão,João Felipe da Conceição,B2B,Fortaleza,Ceará,Nordeste,Jardinagem e paisagismo,decoração de jardim,47.26,5,0.0,18.9
2016-12-05,2016-12-09,Entrega padrão,Kamilly Correia,B2B,São Paulo,São Paulo,Sudeste,Automotivo,pneus,441.93,2,0.0,212.13
2019-08-27,2019-09-02,Entrega padrão,Raul Moreira,B2B,Curitiba,Paraná,Sul,Automotivo,ferramentas automotivas,244.73,2,0.0,51.39
2016-09-08,2016-09-14,Entrega padrão,Bernardo Fernandes,B2C,São Paulo,São Paulo,Sudeste,Automotivo,pneus,1285.1,3,0.0,372.68
2016-12-07,2016-12-09,Econômica,Emanuel Cardoso,B2C,Belo Horizonte,Minas Gerais,Sudeste,Materiais de construção,iluminação,81.52,3,0.6,-48.91
2016-11-05,2016-11-09,Econômica,Kaique Aragão,B2B,Maranguape,Ceará,Nordeste,Jardinagem e paisagismo,mudas,28.48,3,0.2,9.26
2016-11-05,2016-11-09,Econômica,Kaique Aragão,B2B,Maranguape,Ceará,Nordeste,Jardinagem e paisagismo,mobiliário de exterior,198.02,5,0.2,17.33
2018-04-15,2018-04-20,Econômica,Isabel Araújo,B2C,Sumaré,São Paulo,Sudeste,Jardinagem e paisagismo,vasos,276.08,5,0.0,41.41
2016-10-05,2016-10-09,Entrega padrão,Valentina Rezende,B2C,Três Lagoas,Mato Grosso do Sul,Centro-Oeste,Jardinagem e paisagismo,sementes,49.13,5,0.0,23.09
2016-10-05,2016-10-09,Entrega padrão,Valentina Rezende,B2C,Três Lagoas,Mato Grosso do Sul,Centro-Oeste,Jardinagem e paisagismo,ferramentas de jardinagem,325.2,2,0.2,105.69
2019-11-08,2019-11-14,Entrega padrão,Enzo Gabriel Barbosa,B2C,Brasília,Distrito Federal,Centro-Oeste,Automotivo,pneus,1223.9,5,0.4,-244.78
2019-11-08,2019-11-14,Entrega padrão,Enzo Gabriel Barbosa,B2C,Brasília,Distrito Federal,Centro-Oeste,Materiais de construção,materiais de revestimento,1191.2,4,0.4,-476.48
2019-12-23,2019-12-25,Envio rápido,Gustavo das Neves,B2C,Belford Roxo,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,5.58,1,0.7,-4.46
2019-12-23,2019-12-25,Envio rápido,Gustavo das Neves,B2C,Belford Roxo,Rio de Janeiro,Sudeste,Automotivo,pneus,2141.86,7,0.4,321.28
2019-02-14,2019-02-20,Entrega padrão,Laura Santos,B2C,Fortaleza,Ceará,Nordeste,Jardinagem e paisagismo,decoração de jardim,22.54,3,0.0,6.09
2019-02-14,2019-02-20,Entrega padrão,Laura Santos,B2C,Fortaleza,Ceará,Nordeste,Automotivo,ferramentas automotivas,2719.86,4,0.0,1169.54
2019-02-14,2019-02-20,Entrega padrão,Laura Santos,B2C,Fortaleza,Ceará,Nordeste,Materiais de construção,iluminação,365.6,1,0.0,73.12
2016-07-03,2016-07-07,Entrega padrão,Melissa da Rosa,B2C,Divinópolis,Minas Gerais,Sudeste,Automotivo,pneus,251.53,2,0.0,67.91
2016-07-03,2016-07-07,Entrega padrão,Melissa da Rosa,B2C,Divinópolis,Minas Gerais,Sudeste,Jardinagem e paisagismo,decoração de jardim,18.97,1,0.0,7.4
2017-11-14,2017-11-20,Entrega padrão,Ryan Farias,B2C,Campinas,São Paulo,Sudeste,Automotivo,pneus,1285.1,3,0.0,321.27
2017-11-14,2017-11-20,Entrega padrão,Ryan Farias,B2C,Campinas,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,143.75,7,0.0,67.56
2017-11-14,2017-11-20,Entrega padrão,Ryan Farias,B2C,Campinas,São Paulo,Sudeste,Materiais de construção,encanamentos,1019.9,3,0.0,193.78
2017-11-14,2017-11-20,Entrega padrão,Ryan Farias,B2C,Campinas,São Paulo,Sudeste,Automotivo,pneus,305.93,2,0.0,146.85
2018-02-26,2018-02-28,Econômica,Renan Silva,B2C,Campinas,São Paulo,Sudeste,Jardinagem e paisagismo,fertilizantes,158.85,5,0.2,59.57
2016-11-05,2016-11-09,Entrega padrão,Kamilly Porto,B2C,Recife,Pernambuco,Nordeste,Materiais de construção,iluminação,120.16,2,0.0,45.66
2017-06-21,2017-06-26,Econômica,João Lucas Rocha,B2B,Salvador,Bahia,Nordeste,Materiais de construção,iluminação,875.98,6,0.0,341.63
2017-06-21,2017-06-26,Econômica,João Lucas Rocha,B2B,Salvador,Bahia,Nordeste,Automotivo,pneus,428.32,3,0.2,160.62
2016-05-13,2016-05-18,Entrega padrão,Luiz Fernando das Neves,B2C,Serra,Espírito Santo,Sudeste,Materiais de construção,materiais de revestimento,2380.19,3,0.3,-442.04
2017-12-05,2017-12-09,Entrega padrão,Laís Peixoto,B2C,Suzano,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,27.97,3,0.7,-20.51
2016-06-09,2016-06-15,Entrega padrão,João Guilherme Costela,B2C,Fortaleza,Ceará,Nordeste,Materiais de construção,ferramentas,1990.88,3,0.2,248.86
2016-05-27,2016-05-31,Entrega padrão,Agatha da Rocha,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Materiais de construção,ferramentas,766.01,2,0.2,76.6
2017-04-18,2017-04-22,Entrega padrão,Manuela da Conceição,B2C,Salvador,Bahia,Nordeste,Jardinagem e paisagismo,decoração de jardim,18.9,2,0.0,7.56
2017-04-18,2017-04-22,Entrega padrão,Manuela da Conceição,B2C,Salvador,Bahia,Nordeste,Automotivo,ferramentas automotivas,1099.46,3,0.0,439.78
2017-04-18,2017-04-22,Entrega padrão,Manuela da Conceição,B2C,Salvador,Bahia,Nordeste,Automotivo,pneus,2665.46,5,0.2,233.23
2017-04-18,2017-04-22,Entrega padrão,Manuela da Conceição,B2C,Salvador,Bahia,Nordeste,Jardinagem e paisagismo,mobiliário de exterior,4922.01,5,0.0,1427.38
2017-04-18,2017-04-22,Entrega padrão,Manuela da Conceição,B2C,Salvador,Bahia,Nordeste,Jardinagem e paisagismo,pesticidas,40.66,2,0.0,19.93
2018-06-12,2018-06-14,Econômica,Pedro Miguel Martins,B2C,São Paulo,São Paulo,Sudeste,Automotivo,ferramentas automotivas,815.9,3,0.0,244.77
2018-03-12,2018-03-16,Entrega padrão,Bruno Alves,B2B,Curitiba,Paraná,Sul,Materiais de construção,iluminação,261.53,4,0.0,107.23
2018-03-12,2018-03-16,Entrega padrão,Bruno Alves,B2B,Curitiba,Paraná,Sul,Jardinagem e paisagismo,vasos,1636.49,4,0.0,425.49
2019-10-13,2019-10-15,Envio rápido,Daniel Martins,B2B,Salvador,Bahia,Nordeste,Automotivo,ferramentas automotivas,3.37,1,0.0,1.48
2019-10-13,2019-10-15,Envio rápido,Daniel Martins,B2B,Salvador,Bahia,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,346.26,5,0.2,125.52
2019-06-23,2019-06-29,Entrega padrão,Caio Mendes,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,ferramentas de jardinagem,35.13,3,0.7,-25.76
2019-06-23,2019-06-29,Entrega padrão,Caio Mendes,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,ferramentas de jardinagem,105.93,5,0.7,-81.21
2019-06-23,2019-06-29,Entrega padrão,Caio Mendes,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,vasos,30.36,2,0.2,2.28
2019-01-16,2019-01-19,Envio rápido,Alexia Farias,B2C,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,mobiliário de exterior,116.91,1,0.2,13.15
2019-01-16,2019-01-19,Envio rápido,Alexia Farias,B2C,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,mobiliário de exterior,6542.14,8,0.2,1063.1
2017-04-03,2017-04-08,Entrega padrão,Ana Clara Martins,B2C,Belém,Pará,Norte,Jardinagem e paisagismo,mobiliário de exterior,109.45,2,0.8,-273.63
2017-04-03,2017-04-08,Entrega padrão,Ana Clara Martins,B2C,Belém,Pará,Norte,Automotivo,ferramentas automotivas,170.41,7,0.2,-2.13
2017-04-03,2017-04-08,Entrega padrão,Ana Clara Martins,B2C,Belém,Pará,Norte,Automotivo,ferramentas automotivas,163.12,3,0.2,6.12
2019-12-11,2019-12-13,Envio rápido,Isaac da Conceição,B2C,Foz do Iguaçu,Paraná,Sul,Materiais de construção,iluminação,64.95,3,0.2,19.49
2018-11-23,2018-11-27,Entrega padrão,Nicolas Gomes,B2C,Guarulhos,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,168.1,3,0.0,82.37
2019-11-12,2019-11-19,Entrega padrão,Gabriela Cunha,B2B,Goiânia,Goiás,Centro-Oeste,Jardinagem e paisagismo,pesticidas,35.25,2,0.2,12.34
2018-10-22,2018-10-26,Entrega padrão,Renan Santos,B2C,Recife,Pernambuco,Nordeste,Jardinagem e paisagismo,vasos,525.1,3,0.0,5.25
2017-12-22,2017-12-26,Entrega padrão,Sabrina da Cruz,B2B,Olinda,Pernambuco,Nordeste,Jardinagem e paisagismo,mobiliário de exterior,207.35,7,0.2,15.55
2019-05-07,2019-05-09,Envio rápido,Daniel Nunes,B2C,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,sementes,201.28,4,0.0,100.64
2019-11-21,2019-11-28,Entrega padrão,Joaquim Peixoto,B2C,Volta Redonda,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,decoração de jardim,74.8,10,0.0,32.91
2018-11-12,2018-11-17,Entrega padrão,Joaquim Caldeira,B2C,Guarulhos,São Paulo,Sudeste,Automotivo,pneus,877.13,2,0.0,254.37
2018-11-06,2018-11-11,Entrega padrão,Sofia Ramos,B2B,Brasília,Distrito Federal,Centro-Oeste,Automotivo,pneus,81.56,2,0.4,-54.37
2018-10-10,2018-10-16,Entrega padrão,Breno Costela,B2B,Maringá,Paraná,Sul,Automotivo,pneus,81.52,4,0.4,-52.99
2017-09-22,2017-09-24,Envio rápido,Luiz Miguel Nunes,B2B,Rio de Janeiro,Rio de Janeiro,Sudeste,Materiais de construção,ferramentas,2045.22,4,0.2,0.0
2017-09-22,2017-09-24,Envio rápido,Luiz Miguel Nunes,B2B,Rio de Janeiro,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,mudas,26.86,2,0.0,8.6
2016-12-03,2016-12-07,Entrega padrão,Clara Pinto,B2B,Pouso Alegre,Minas Gerais,Sudeste,Materiais de construção,iluminação,198.42,5,0.6,-84.33
2016-12-03,2016-12-07,Entrega padrão,Clara Pinto,B2B,Pouso Alegre,Minas Gerais,Sudeste,Jardinagem e paisagismo,decoração de jardim,55.98,7,0.2,4.9
2016-12-03,2016-12-07,Entrega padrão,Clara Pinto,B2B,Pouso Alegre,Minas Gerais,Sudeste,Materiais de construção,iluminação,135.86,5,0.6,-81.52
2016-09-22,2016-09-23,Envio rápido,Luigi da Mata,B2B,Santos,São Paulo,Sudeste,Jardinagem e paisagismo,mobiliário de exterior,88.26,2,0.0,25.6
2016-09-22,2016-09-23,Envio rápido,Luigi da Mata,B2B,Santos,São Paulo,Sudeste,Jardinagem e paisagismo,mobiliário de exterior,123.32,3,0.0,37.0
2016-09-22,2016-09-23,Envio rápido,Luigi da Mata,B2B,Santos,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,22.03,1,0.0,10.58
2016-04-13,2016-04-18,Entrega padrão,Yasmin Teixeira,B2B,Barreiras,Bahia,Nordeste,Automotivo,pneus,3655.3,14,0.2,319.84
2016-04-13,2016-04-18,Entrega padrão,Yasmin Teixeira,B2B,Barreiras,Bahia,Nordeste,Automotivo,pneus,1490.45,4,0.2,130.41
2016-04-13,2016-04-18,Entrega padrão,Yasmin Teixeira,B2B,Barreiras,Bahia,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,61.5,7,0.2,22.29
2016-04-13,2016-04-18,Entrega padrão,Yasmin Teixeira,B2B,Barreiras,Bahia,Nordeste,Materiais de construção,encanamentos,1048.9,3,0.15,-61.7
2019-10-21,2019-10-28,Entrega padrão,Beatriz Santos,B2C,Bauru,São Paulo,Sudeste,Jardinagem e paisagismo,decoração de jardim,45.42,4,0.0,14.08
2019-10-21,2019-10-28,Entrega padrão,Beatriz Santos,B2C,Bauru,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,135.86,2,0.0,63.86
2019-10-21,2019-10-28,Entrega padrão,Beatriz Santos,B2C,Bauru,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,495.89,5,0.0,238.03
2018-10-26,2018-10-29,Envio rápido,Lucas Gabriel Jesus,B2B,João Pessoa,Paraíba,Nordeste,Automotivo,pneus,2665.46,5,0.2,266.55
2017-11-02,2017-11-05,Envio rápido,Miguel das Neves,B2C,Juiz de Fora,Minas Gerais,Sudeste,Jardinagem e paisagismo,decoração de jardim,26.79,1,0.2,6.03
2017-05-13,2017-05-17,Entrega padrão,Sra. Gabriela das Neves,B2C,Salvador,Bahia,Nordeste,Jardinagem e paisagismo,pesticidas,43.66,3,0.0,19.65
2017-05-13,2017-05-17,Entrega padrão,Sra. Gabriela das Neves,B2C,Salvador,Bahia,Nordeste,Jardinagem e paisagismo,pesticidas,87.31,6,0.0,39.29
2017-09-08,2017-09-12,Entrega padrão,Davi Luiz das Neves,B2C,Palmas,Tocantins,Norte,Materiais de construção,ferramentas,161.55,2,0.3,-6.92
2017-07-26,2017-07-28,Econômica,Srta. Caroline Farias,B2C,Fortaleza,Ceará,Nordeste,Jardinagem e paisagismo,mudas,32.03,2,0.0,1.6
2017-07-26,2017-07-28,Econômica,Srta. Caroline Farias,B2C,Fortaleza,Ceará,Nordeste,Jardinagem e paisagismo,pesticidas,44.06,2,0.0,21.15
2017-07-26,2017-07-28,Econômica,Srta. Caroline Farias,B2C,Fortaleza,Ceará,Nordeste,Materiais de construção,encanamentos,2396.66,5,0.0,191.73
2017-07-26,2017-07-28,Econômica,Srta. Caroline Farias,B2C,Fortaleza,Ceará,Nordeste,Materiais de construção,ferramentas,1909.33,2,0.2,95.47
2017-11-17,2017-11-19,Econômica,Vinicius Nunes,B2B,Sorocaba,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,611.39,9,0.0,287.35
2017-11-17,2017-11-19,Econômica,Vinicius Nunes,B2B,Sorocaba,São Paulo,Sudeste,Materiais de construção,iluminação,630.97,6,0.0,258.7
2017-11-17,2017-11-19,Econômica,Vinicius Nunes,B2B,Sorocaba,São Paulo,Sudeste,Materiais de construção,materiais de revestimento,727.97,3,0.0,123.76
2017-11-17,2017-11-19,Econômica,Vinicius Nunes,B2B,Sorocaba,São Paulo,Sudeste,Automotivo,ferramentas automotivas,3399.86,4,0.0,781.97
2017-11-17,2017-11-19,Econômica,Vinicius Nunes,B2B,Sorocaba,São Paulo,Sudeste,Materiais de construção,materiais de revestimento,2222.07,3,0.0,377.75
2017-09-02,2017-09-09,Entrega padrão,Diego Nascimento,B2B,Serra,Espírito Santo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,389.64,5,0.0,175.34
2017-09-02,2017-09-09,Entrega padrão,Diego Nascimento,B2B,Serra,Espírito Santo,Sudeste,Materiais de construção,ferramentas,206.52,1,0.0,51.63
2017-09-02,2017-09-09,Entrega padrão,Diego Nascimento,B2B,Serra,Espírito Santo,Sudeste,Materiais de construção,iluminação,422.82,2,0.0,93.02
2017-09-02,2017-09-09,Entrega padrão,Diego Nascimento,B2B,Serra,Espírito Santo,Sudeste,Jardinagem e paisagismo,vasos,3701.78,6,0.0,1073.52
2019-01-01,2019-01-06,Entrega padrão,Gabriela Teixeira,B2C,Jundiaí,São Paulo,Sudeste,Automotivo,pneus,1028.08,3,0.2,77.11
2019-09-19,2019-09-21,Envio rápido,Benício Cardoso,B2C,Teresina,Piauí,Nordeste,Jardinagem e paisagismo,decoração de jardim,30.36,2,0.2,1.9
2019-09-19,2019-09-21,Envio rápido,Benício Cardoso,B2C,Teresina,Piauí,Nordeste,Jardinagem e paisagismo,vasos,161.79,2,0.2,-10.11
2016-09-26,2016-10-01,Entrega padrão,Joana Almeida,B2B,Belo Horizonte,Minas Gerais,Sudeste,Jardinagem e paisagismo,pesticidas,114.89,8,0.2,35.9
2016-09-26,2016-10-01,Entrega padrão,Joana Almeida,B2B,Belo Horizonte,Minas Gerais,Sudeste,Materiais de construção,encanamentos,1021.81,2,0.32,-330.59
2016-09-26,2016-10-01,Entrega padrão,Joana Almeida,B2B,Belo Horizonte,Minas Gerais,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,9.26,2,0.8,-14.82
2016-09-26,2016-10-01,Entrega padrão,Joana Almeida,B2B,Belo Horizonte,Minas Gerais,Sudeste,Jardinagem e paisagismo,fertilizantes,11.1,2,0.2,3.75
2018-04-24,2018-04-27,Envio rápido,Gabrielly Rocha,B2C,Uberlândia,Minas Gerais,Sudeste,Jardinagem e paisagismo,pesticidas,368.34,6,0.2,128.92
2018-04-24,2018-04-27,Envio rápido,Gabrielly Rocha,B2C,Uberlândia,Minas Gerais,Sudeste,Jardinagem e paisagismo,vasos,190.13,5,0.2,21.39
2018-04-24,2018-04-27,Envio rápido,Gabrielly Rocha,B2C,Uberlândia,Minas Gerais,Sudeste,Jardinagem e paisagismo,pesticidas,266.23,2,0.2,99.84
2016-11-02,2016-11-06,Entrega padrão,Rafael Ribeiro,B2C,Itaquaquecetuba,São Paulo,Sudeste,Jardinagem e paisagismo,vasos,1509.33,5,0.2,-320.73
2016-11-02,2016-11-06,Entrega padrão,Rafael Ribeiro,B2C,Itaquaquecetuba,São Paulo,Sudeste,Automotivo,pneus,530.32,3,0.2,185.61
2019-11-12,2019-11-17,Entrega padrão,Miguel das Neves,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,mobiliário de exterior,37.03,1,0.0,9.63
2019-11-12,2019-11-17,Entrega padrão,Miguel das Neves,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,pesticidas,66.1,3,0.0,31.73
2019-11-12,2019-11-17,Entrega padrão,Miguel das Neves,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,413.44,5,0.2,134.37
2018-06-10,2018-06-13,Envio rápido,Daniel Nunes,B2C,Suzano,São Paulo,Sudeste,Automotivo,equipamentos de limpeza,2365.38,2,0.5,-94.62
2017-09-04,2017-09-09,Econômica,Isabelly Azevedo,B2B,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,vasos,409.12,1,0.0,106.37
2016-03-15,2016-03-20,Entrega padrão,Vitória Monteiro,B2B,Camaçari,Bahia,Nordeste,Materiais de construção,ferramentas,3875.73,4,0.0,968.93
2019-09-01,2019-09-05,Econômica,Luiz Gustavo Nascimento,B2C,Londrina,Paraná,Sul,Jardinagem e paisagismo,pesticidas,780.45,7,0.2,282.91
2019-03-24,2019-03-28,Entrega padrão,Letícia Costela,B2C,Niterói,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,vasos,488.68,2,0.2,-109.95
2019-05-19,2019-05-23,Entrega padrão,Sophia Dias,B2C,Brasília,Distrito Federal,Centro-Oeste,Automotivo,ferramentas automotivas,122.56,3,0.2,-3.06
2019-11-18,2019-11-21,Envio rápido,Anthony Sales,B2C,Franca,São Paulo,Sudeste,Jardinagem e paisagismo,decoração de jardim,173.2,3,0.0,48.49
2019-09-11,2019-09-16,Entrega padrão,Sofia Moura,B2B,Manaus,Amazonas,Norte,Jardinagem e paisagismo,ferramentas de jardinagem,2592.82,3,0.8,-3889.23
2019-04-09,2019-04-16,Entrega padrão,Enrico Alves,B2B,Santarém,Pará,Norte,Materiais de construção,iluminação,191.35,6,0.0,53.58
2019-04-09,2019-04-16,Entrega padrão,Enrico Alves,B2B,Santarém,Pará,Norte,Jardinagem e paisagismo,ferramentas de jardinagem,9149.3,3,0.0,4300.17
2018-06-03,2018-06-06,Envio rápido,Rodrigo da Cruz,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,vasos,220.27,1,0.2,-44.05
2019-12-18,2019-12-23,Entrega padrão,Arthur Vieira,B2B,Curitiba,Paraná,Sul,Jardinagem e paisagismo,pesticidas,95.74,4,0.0,45.0
2018-03-20,2018-03-22,Econômica,Clara Monteiro,B2C,São José do Rio Preto,São Paulo,Sudeste,Materiais de construção,iluminação,50.93,1,0.0,23.43
2018-03-20,2018-03-22,Econômica,Clara Monteiro,B2C,São José do Rio Preto,São Paulo,Sudeste,Materiais de construção,iluminação,69.09,4,0.0,23.49
2019-08-21,2019-08-21,24 horas,Bárbara Costa,B2B,Serra,Espírito Santo,Sudeste,Jardinagem e paisagismo,vasos,136.99,3,0.0,35.62
2019-07-26,2019-08-01,Entrega padrão,Ana Julia Pinto,B2C,Poços de Caldas,Minas Gerais,Sudeste,Jardinagem e paisagismo,sementes,68.78,7,0.0,32.33
2018-08-27,2018-08-30,Envio rápido,Cauê Teixeira,B2B,Recife,Pernambuco,Nordeste,Materiais de construção,ferramentas,5450.66,4,0.2,340.67
2018-08-16,2018-08-18,Econômica,Alexia Ribeiro,B2C,Londrina,Paraná,Sul,Materiais de construção,ferramentas,766.01,2,0.2,76.6
2019-05-20,2019-05-24,Entrega padrão,Bryan Mendes,B2C,Porto Velho,Rondônia,Norte,Automotivo,ferramentas automotivas,230.52,4,0.0,13.83
2019-05-20,2019-05-24,Entrega padrão,Bryan Mendes,B2C,Porto Velho,Rondônia,Norte,Automotivo,pneus,1285.1,3,0.0,334.13
2019-05-20,2019-05-24,Entrega padrão,Bryan Mendes,B2C,Porto Velho,Rondônia,Norte,Materiais de construção,encanamentos,5537.99,9,0.0,1273.74
